gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CFH	ENSG00000000971	92.5418482448051	7.38692485865959	177.696771630951	24.055581318475	4.58829975837516	1.24632702683868e-14	4.4435401838074e-12
ANKIB1	ENSG00000001629	442.152267900246	587.971808790021	296.33272701047	0.503991386288211	-0.988529018038114	0.00301656552038005	0.0375504299241278
PLXND1	ENSG00000004399	346.770245343142	122.259942574167	571.280548112117	4.67267149062791	2.2242476129567	7.43704785913485e-11	1.11653376091234e-08
CD38	ENSG00000004468	26.4503723404931	47.8382504547904	5.06249422619589	0.105825237713913	-3.24024436551949	0.00188572438382104	0.026692877634983
CAMKK1	ENSG00000004660	166.38069901902	263.296463716046	69.4649343219944	0.263827828682535	-1.92233134612511	0.00369839025467351	0.0439345882500467
ARHGAP33	ENSG00000004777	443.8399395623	89.1127966702871	798.567082454313	8.96130648226618	3.16370908028308	0.00219031784627285	0.0295835326683826
MSL3	ENSG00000005302	1375.80779959601	2240.99721903772	510.618380154295	0.227853196700331	-2.13382348367945	4.79229480899621e-06	0.000197855215961419
SOX8	ENSG00000005513	515.163185069606	217.894187865538	812.432182273674	3.72856288748291	1.89861967482028	0.000432824554697996	0.0084757198372547
GDE1	ENSG00000006007	204.032319721522	136.343397108092	271.721242334952	1.9929182351202	0.994882520911326	0.00355989878140107	0.0428774518541038
TNFRSF12A	ENSG00000006327	263.305010609922	61.7778873328377	464.832133887006	7.5242478167415	2.91154736588613	7.0348330823806e-07	3.96055773119026e-05
MAP3K9	ENSG00000006432	149.55127190666	80.9535324800125	218.149011333308	2.6947435726436	1.43014799502727	5.36611537301221e-05	0.00152498227130173
ETV1	ENSG00000006468	20.6178519704619	5.54901328046447	35.6866906604594	6.43117773498503	2.68508296101116	8.17817987152424e-05	0.00217445952469526
ELAC2	ENSG00000006744	532.166767398338	779.377152071986	284.956382724689	0.365620652295398	-1.45158053072047	1.3265693310239e-05	0.000461751755667639
CYTH3	ENSG00000008256	515.542770516215	172.335440695694	858.750100336736	4.98301508308495	2.31701894092069	1.36578944649317e-11	2.49634244968978e-09
CLCN6	ENSG00000011021	175.20520978667	245.710736325752	104.699683247587	0.426109517285321	-1.23070381998002	0.000578904179919043	0.0106752516453309
ABHD5	ENSG00000011198	241.236911866395	125.212195140868	357.261628591923	2.85324946336091	1.51260588916287	1.47236774109727e-05	0.000508925621765785
PLAUR	ENSG00000011422	363.500680904559	112.991320549838	614.010041259279	5.43413457132269	2.44205029301222	0.000129557846777126	0.00317235300930548
ALOX5	ENSG00000012779	27.6903007265568	4.48354675157499	50.8970547015387	11.3519625246819	3.50486982675357	0.00300473610454653	0.0375504299241278
GPRC5A	ENSG00000013588	6.48299121929049	11.8181837501319	1.14779868844905	0.0971214116074512	-3.36406679923272	0.000836582377573223	0.0142977455696409
