gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
DPM1	ENSG00000000419	504.423029416044	497.661409751681	514.565458912588	1.03396696796189	0.0481900967565478	0.709374037915678	1
SCYL3	ENSG00000000457	74.8743217747748	76.2130131711276	72.8662846802455	0.956087177876468	-0.0647859229618237	0.798554270860838	1
C1orf112	ENSG00000000460	453.464123469334	637.903344002303	176.805292669881	0.277166273436627	-1.85117637892013	0.00181866796703332	1
FGR	ENSG00000000938	16.8025640131518	27.6794807414161	0.48718892075553	0.017601085992432	-5.82819174343712	0.287791962770179	1
CFH	ENSG00000000971	121.597093959854	57.9295797172371	217.09836532378	3.74762541664327	1.90597675967858	0.00869115825785589	1
FUCA2	ENSG00000001036	28.4716622465602	27.1581526643838	30.4419266198246	1.120913008923	0.164674318763153	0.988249422949015	1
GCLC	ENSG00000001084	425.103497286643	432.746156539863	413.639508406813	0.955847907961051	-0.0651470163114524	0.988415123391998	1
NFYA	ENSG00000001167	1697.91600547283	1567.03677100505	1894.2348571745	1.20880051586766	0.273576181299989	0.602978641367	1
STPG1	ENSG00000001460	20.7921398243704	23.9971472934433	15.9846286207609	0.666105367662946	-0.586177687288914	0.70968814309966	1
NIPAL3	ENSG00000001461	234.723834326425	211.924443445797	268.922920647366	1.26895659733629	0.343642724909094	0.530140779343454	1
LAS1L	ENSG00000001497	1174.28817192622	1140.67377779927	1224.70976311665	1.07367223386121	0.102553640666886	0.888191694740776	1
ENPP4	ENSG00000001561	79.1307084128589	86.4233893207766	68.1916870509822	0.789042035806719	-0.341825933768461	0.524974714938346	1
ANKIB1	ENSG00000001629	351.190956682958	372.128142352002	319.78517817939	0.859341559491354	-0.218696426570958	0.723653420768391	1
CYP51A1	ENSG00000001630	42.1671922159531	49.9840359467055	30.4419266198246	0.609032985097137	-0.715407728582722	0.239849288767452	1
KRIT1	ENSG00000001631	287.121539846985	280.794457467503	296.612163416209	1.05633197354167	0.0790633018522965	0.633574779138282	1
RAD52	ENSG00000002016	19.5358139151603	25.5198321032542	10.5597866330194	0.413787464991703	-1.27303815309258	0.063793502462756	1
BAD	ENSG00000002330	7.88385444872189	4.10730140321429	13.5486840169833	3.29868268405634	1.72189000489402	0.307940276304262	1
LAP3	ENSG00000002549	672.467331350569	688.219534982225	648.839025903085	0.942779146656804	-0.0850082469351934	0.728906997056431	1
CD99	ENSG00000002586	1283.90416099489	1154.84178103536	1477.49773093418	1.27939407388738	0.355460705874071	0.422946476724107	1
MAD1L1	ENSG00000002822	268.962853458972	273.755784791862	261.773456459636	0.956229862534825	-0.064570633922345	0.738659575791685	1
LASP1	ENSG00000002834	438.357375503924	399.410049718235	496.778364182458	1.24378033184921	0.314731708832053	0.342933651236502	1
SNX11	ENSG00000002919	353.049075141061	347.802845801038	360.918419151096	1.03770979308651	0.05340303462672	0.922806741384256	1
M6PR	ENSG00000003056	681.333131370534	657.277953707194	717.415897865545	1.09149545305629	0.126306120372859	0.831060377385251	1
DBNDD1	ENSG00000003249	2.35003631035439	3.91672718392399	0	0	-Inf	0.194516929774819	1
ALS2	ENSG00000003393	137.754068682188	146.568467550161	124.532470380229	0.849653902109674	-0.235052801156335	0.415418776299262	1
