gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CFH	ENSG00000000971	29.0480626551928	7.38692485865959	57.9295797172371	7.84217801394406	2.97125439076032	6.59379548588945e-07	9.24562097233726e-05
CFH	ENSG00000000971	29.0480626551928	7.38692485865959	57.9295797172371	7.84217801394406	2.97125439076032	6.59379548588945e-07	9.24562097233726e-05
CFH	ENSG00000000971	29.0480626551928	7.38692485865959	57.9295797172371	7.84217801394406	2.97125439076032	6.59379548588945e-07	9.24562097233726e-05
PLXND1	ENSG00000004399	256.21110366855	122.259942574167	434.812651794394	3.5564604615336	1.83044212466396	1.78073244071572e-06	0.000203592509741214
CYTH3	ENSG00000008256	377.635446274165	172.335440695694	651.368787045459	3.77965660699839	1.91825516728111	3.98495335848342e-07	6.36864105023e-05
PLAUR	ENSG00000011422	265.134541581877	112.991320549838	467.992169624596	4.14184175693543	2.05027243505393	0.000114904448645713	0.0062536102474719
CD74	ENSG00000019582	2693.14259362979	1661.83162763521	4068.22388162255	2.44803613914344	1.29162485597917	3.96053382124365e-05	0.002593190052209
GRAMD1B	ENSG00000023171	254.421333436968	37.5382115408079	543.598829298516	14.4812127958618	3.85611052750913	0.000169207595624759	0.00873240449225972
PLEKHO1	ENSG00000023902	329.170216237049	198.219838450972	503.770719951818	2.54147477814852	1.34566591340662	0.000160041151665243	0.00831710362657519
AGPAT4	ENSG00000026652	563.510265047934	235.135441780871	1001.34336273735	4.25858116136541	2.09037284537665	5.48583638366378e-05	0.00339733275709978
TNFRSF1B	ENSG00000028137	10224.8444894536	5186.97093852208	16942.0092240289	3.26626260775932	1.70764078835257	0.00135568211021492	0.0454842058783847
ARNTL2	ENSG00000029153	19.305163280126	4.79348870566701	38.6540627127379	8.0638685279554	3.01147211755646	8.22151307833673e-05	0.00471098557276777
ANK1	ENSG00000029534	383.548793485935	61.0864005790838	813.49865069507	13.3171809598095	3.73521681350266	9.67031547662575e-08	1.84269101191139e-05
BAK1	ENSG00000030110	127.813701518535	60.6318124887069	217.389553558305	3.58540417373792	1.84213575953539	0.00136720020391194	0.045767334753926
ARHGAP31	ENSG00000031081	288.758226813815	172.48143738123	443.793946057262	2.57299540631934	1.36344888136778	0.000316277145449079	0.0140424415804739
TNC	ENSG00000041982	19.4602988230596	8.29660985527127	34.3452174467775	4.13966885823324	2.04951536779903	1.36325602103281e-05	0.00108353338185084
CTNNA1	ENSG00000044115	359.386264476453	161.194825591224	623.641516323425	3.86886808578413	1.95191153900871	2.95529808620123e-07	4.88051060613432e-05
CELF2	ENSG00000048740	2891.11234998636	1682.28066530093	4502.88792956693	2.67665676866199	1.42043215209167	8.07757783808211e-05	0.00465850123339749
