gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
DPM1	ENSG00000000419	484.116436613904	473.957706760571	497.661409751681	1.05001227462493	0.0704061930694975	0.939217482031844	1
SCYL3	ENSG00000000457	79.0952183996403	81.2568723210248	76.2130131711276	0.937926983825193	-0.0924524793678982	0.623230326162118	1
C1orf112	ENSG00000000460	754.849845873485	842.559722276871	637.903344002303	0.757101635808653	-0.401441109557903	0.827661997836644	1
FGR	ENSG00000000938	13.6364487199605	3.10417470386885	27.6794807414161	8.91685661471247	3.15653521848577	0.118688004915929	0.758735405189445
CFH	ENSG00000000971	29.0480626551928	7.38692485865959	57.9295797172371	7.84217801394406	2.97125439076032	6.59379548588945e-07	9.24562097233726e-05
FUCA2	ENSG00000001036	22.0900376505932	18.2889513902502	27.1581526643838	1.48494859463959	0.570412989246796	0.324353642381942	0.941309418166645
GCLC	ENSG00000001084	406.075022924955	386.071672713773	432.746156539863	1.12089590385642	0.164652303153712	0.947442469322205	1
NFYA	ENSG00000001167	1674.76088153293	1755.55396442885	1567.03677100505	0.89261669123049	-0.163887310782121	0.668742062380361	1
STPG1	ENSG00000001460	20.8075902892376	18.4154225360832	23.9971472934433	1.3031005531599	0.381948413106317	0.99246662618879	1
DPM1	ENSG00000000419	484.116436613904	473.957706760571	497.661409751681	1.05001227462493	0.0704061930694975	0.939217482031844	1
SCYL3	ENSG00000000457	79.0952183996403	81.2568723210248	76.2130131711276	0.937926983825193	-0.0924524793678982	0.623230326162118	1
C1orf112	ENSG00000000460	754.849845873485	842.559722276871	637.903344002303	0.757101635808653	-0.401441109557903	0.827661997836644	1
FGR	ENSG00000000938	13.6364487199605	3.10417470386885	27.6794807414161	8.91685661471247	3.15653521848577	0.118688004915929	0.758735405189445
CFH	ENSG00000000971	29.0480626551928	7.38692485865959	57.9295797172371	7.84217801394406	2.97125439076032	6.59379548588945e-07	9.24562097233726e-05
FUCA2	ENSG00000001036	22.0900376505932	18.2889513902502	27.1581526643838	1.48494859463959	0.570412989246796	0.324353642381942	0.941309418166645
GCLC	ENSG00000001084	406.075022924955	386.071672713773	432.746156539863	1.12089590385642	0.164652303153712	0.947442469322205	1
NFYA	ENSG00000001167	1674.76088153293	1755.55396442885	1567.03677100505	0.89261669123049	-0.163887310782121	0.668742062380361	1
STPG1	ENSG00000001460	20.8075902892376	18.4154225360832	23.9971472934433	1.3031005531599	0.381948413106317	0.99246662618879	1
DPM1	ENSG00000000419	484.116436613904	473.957706760571	497.661409751681	1.05001227462493	0.0704061930694975	0.939217482031844	1
SCYL3	ENSG00000000457	79.0952183996403	81.2568723210248	76.2130131711276	0.937926983825193	-0.0924524793678982	0.623230326162118	1
C1orf112	ENSG00000000460	754.849845873485	842.559722276871	637.903344002303	0.757101635808653	-0.401441109557903	0.827661997836644	1
FGR	ENSG00000000938	13.6364487199605	3.10417470386885	27.6794807414161	8.91685661471247	3.15653521848577	0.118688004915929	0.758735405189445
CFH	ENSG00000000971	29.0480626551928	7.38692485865959	57.9295797172371	7.84217801394406	2.97125439076032	6.59379548588945e-07	9.24562097233726e-05
FUCA2	ENSG00000001036	22.0900376505932	18.2889513902502	27.1581526643838	1.48494859463959	0.570412989246796	0.324353642381942	0.941309418166645
GCLC	ENSG00000001084	406.075022924955	386.071672713773	432.746156539863	1.12089590385642	0.164652303153712	0.947442469322205	1
NFYA	ENSG00000001167	1674.76088153293	1755.55396442885	1567.03677100505	0.89261669123049	-0.163887310782121	0.668742062380361	1
STPG1	ENSG00000001460	20.8075902892376	18.4154225360832	23.9971472934433	1.3031005531599	0.381948413106317	0.99246662618879	1
NIPAL3	ENSG00000001461	205.949605918024	201.468477772194	211.924443445797	1.05189876743609	0.0729958693209326	0.490460980811624	0.978919162263166
LAS1L	ENSG00000001497	1274.32945421413	1374.57121152528	1140.67377779927	0.829839711638897	-0.269095396446608	0.573376803055001	0.998254588708737
ENPP4	ENSG00000001561	100.762563078348	111.516943396527	86.4233893207766	0.774979897121789	-0.367769207337722	0.536450008244328	0.991113636127389
ANKIB1	ENSG00000001629	495.467380316585	587.971808790021	372.128142352002	0.632901334364652	-0.65994748546689	0.0725959263833031	0.620855323024376
CYP51A1	ENSG00000001630	41.8258421175573	35.7071967456961	49.9840359467055	1.39983086050378	0.485252518988874	0.303409731925662	0.933591076004568
KRIT1	ENSG00000001631	322.355806320875	353.526817960904	280.794457467503	0.794266356049277	-0.332305200728301	0.247094581750265	0.902526335991066
