gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
DPM1	ENSG00000000419	516.399658585271	517.316758421612	514.565458912588	0.994681596015913	-0.00769331130446336	0.89451194053964	1
SCYL3	ENSG00000000457	69.0813125883339	67.1888265423781	72.8662846802455	1.08450003415801	0.117030098450102	0.56547936002207	1
C1orf112	ENSG00000000460	524.796498516437	698.792101439714	176.805292669881	0.253015585473292	-1.98270183885123	0.00136526227897906	0.368943513681197
FGR	ENSG00000000938	3.36840192904397	4.8090084331882	0.48718892075553	0.10130756215633	-3.30318622599768	0.779972745538417	1
CFH	ENSG00000000971	190.830636195227	177.696771630951	217.09836532378	1.22173500019832	0.288931392063743	0.351118543499895	1
FUCA2	ENSG00000001036	23.568835544059	20.1322900061762	30.4419266198246	1.51209458091879	0.596548382386316	0.472235842961327	1
GCLC	ENSG00000001084	385.97169378864	372.137786479553	413.639508406813	1.11152246139762	0.152537102318602	0.774186547671483	1
NFYA	ENSG00000001167	1968.74398573719	2005.99855001854	1894.2348571745	0.944285257413066	-0.082705348342253	0.779844892245647	1
STPG1	ENSG00000001460	14.8306384917204	14.2536434272001	15.9846286207609	1.12144159508421	0.165354486517381	0.938199446328369	1
NIPAL3	ENSG00000001461	243.326413071894	230.528159284159	268.922920647366	1.1665512858925	0.222249734905756	0.39286955645037	1
LAS1L	ENSG00000001497	1172.2836707626	1146.07062458557	1224.70976311665	1.06861631111042	0.0957439434023861	0.852213745804325	1
ENPP4	ENSG00000001561	99.0389975364625	114.462652779203	68.1916870509822	0.595754906908573	-0.747209165729877	0.168657030791346	1
ANKIB1	ENSG00000001629	304.150210733443	296.33272701047	319.78517817939	1.07914229186063	0.109885106000266	0.912010264192701	1
CYP51A1	ENSG00000001630	35.8673230260137	38.5800212291083	30.4419266198246	0.789059353779113	-0.341794269702948	0.552088031061355	1
KRIT1	ENSG00000001631	289.165979025169	285.442886829649	296.612163416209	1.03912963714253	0.0553756496182935	0.839261851265507	1
RAD52	ENSG00000002016	19.0788935242794	23.3384469699093	10.5597866330194	0.452463124330182	-1.14412787730771	0.0760230721364354	1
BAD	ENSG00000002330	10.1325351317131	8.42446068907799	13.5486840169833	1.60825535509337	0.685496492510942	0.734008432867319	1
LAP3	ENSG00000002549	594.401760551949	567.183127876382	648.839025903085	1.14396743135226	0.194045979305612	0.83013740325204	1
CD99	ENSG00000002586	1306.31131508578	1220.71810716157	1477.49773093418	1.21035128607183	0.275425828591884	0.273430897748293	1
MAD1L1	ENSG00000002822	322.63946572817	353.072470362438	261.773456459636	0.741415653820075	-0.431645519182436	0.671086844492599	1
LASP1	ENSG00000002834	477.140942039984	467.322230968747	496.778364182458	1.06303173968987	0.0881846730774491	0.564817173592008	1
SNX11	ENSG00000002919	342.222563702185	332.87463597773	360.918419151096	1.08424728153587	0.11669382602819	0.938905458380639	1
M6PR	ENSG00000003056	752.20456183242	769.598893815858	717.415897865545	0.932194554371593	-0.101297009820036	0.947771820592422	1
DBNDD1	ENSG00000003249	6.62554797448862	9.93832196173293	0	0	-Inf	0.0316939301667525	1
ALS2	ENSG00000003393	141.837373268511	150.489824712652	124.532470380229	0.827514223091255	-0.273143986101191	0.379379597058312	1
CASP10	ENSG00000003400	173.350884713196	197.713788997594	124.625076144401	0.630330725925836	-0.665819105230911	0.144678290525835	1
CFLAR	ENSG00000003402	12247.8417945847	10691.6459151106	15360.2335535327	1.43665752452799	0.522716188064147	0.181824156938385	1
TFPI	ENSG00000003436	23.2557863139919	13.3950240506844	42.9773108406071	3.20845342852605	1.68187804231025	0.0464414366074258	1
NDUFAF7	ENSG00000003509	181.851339779254	193.084040073083	159.385939191595	0.825474436578324	-0.2767045566631	0.651968274196423	1
RBM5	ENSG00000003756	1305.97351040654	1324.28595855848	1269.34861410266	0.958515497275509	-0.0611263373165424	1	1
MTMR7	ENSG00000003987	6.85676994640634	5.76892691394842	9.03245601132219	1.56570817173694	0.646815337519242	0.764342716178721	1
ARF5	ENSG00000004059	284.353603009648	262.785266038397	327.49027695215	1.24622769719631	0.317567686021905	0.229557956330558	1
SARM1	ENSG00000004139	38.5485738002265	42.3583029300496	30.9291155405802	0.730178345238628	-0.45367921121467	0.456323336898374	1
POLDIP2	ENSG00000004142	499.020270252101	472.490902472769	552.079005810764	1.16844367356381	0.224588188696008	0.411099840586032	1
PLXND1	ENSG00000004399	568.420990240868	571.280548112117	562.70187449837	0.98498343127191	-0.0218286381588497	0.854681654285936	1
AK2	ENSG00000004455	1525.16318645333	1292.45872999254	1990.57209937492	1.54014364496296	0.623064913395017	0.0716316462610723	1
CD38	ENSG00000004468	4.53369158570372	5.06249422619589	3.47608630471937	0.686635114906868	-0.542384455467835	0.9625994052251	1
FKBP4	ENSG00000004478	2047.06474829211	1827.93653135811	2485.32118216013	1.35963209855739	0.443216326923764	0.176694572684088	1
KDM1A	ENSG00000004487	820.040417717613	791.818077671452	876.485097809935	1.10692736441111	0.146560556860253	0.664766458223755	1
RBM6	ENSG00000004534	865.611007810717	878.575075058301	839.682873315548	0.95573263703142	-0.0653210092924692	0.894579748792085	1
CAMKK1	ENSG00000004660	60.1923801470636	69.4649343219944	41.6472717972018	0.599543815936715	-0.738062902174164	0.554058173680265	1
RECQL	ENSG00000004700	387.770223301875	386.994501888528	389.32166612857	1.00601342972235	0.00864956445209675	0.793421066528496	1
CCDC132	ENSG00000004766	47.1410090198896	55.2798376892596	30.8633516811495	0.558311184896007	-0.840858636328935	0.265330683580087	1
ARHGAP33	ENSG00000004777	652.603668972351	798.567082454313	360.676842008428	0.451655033037331	-1.14670680927966	0.247805518937517	1
NDUFAB1	ENSG00000004779	473.02895766373	468.212453730347	482.661965530496	1.03086101551769	0.0438498363532793	0.771239968571287	1
SLC25A13	ENSG00000004864	19.2957203275303	16.3229714337375	25.241218115116	1.54636171591563	0.628877825549544	0.244415469737102	1
ST7	ENSG00000004866	150.761729002356	133.440471718569	185.40424356993	1.38941537887362	0.474477971136556	0.228278043522793	1
CDC27	ENSG00000004897	299.122754395796	286.638114315289	324.092034556811	1.13066622466098	0.177173105194518	0.578415363283116	1
HCCS	ENSG00000004961	323.191770375592	308.336683192979	352.901944740817	1.14453441311732	0.194760841563156	0.458283846060759	1
DVL2	ENSG00000004975	241.244096595929	252.790851356558	218.150587074671	0.862968679064149	-0.212619896292897	0.77138996227555	1
UPF1	ENSG00000005007	4516.57889745759	4421.6163008234	4706.50409072596	1.06443069016403	0.0900820125313379	0.578060778058762	1
SKAP2	ENSG00000005020	23.8589538233831	28.4477149940263	14.6814314820966	0.516084735985983	-0.954320133598825	0.838900456184828	1
SLC25A5	ENSG00000005022	2409.19388102607	2331.50485913169	2564.57192481484	1.09996422043484	0.13745659662199	0.600060365661492	1
CCDC109B	ENSG00000005059	231.285477399889	222.776907923817	248.302616352032	1.11457968721311	0.156499766204997	0.653112179397566	1
POLR2J	ENSG00000005075	161.864105544754	172.458424004834	140.675468624593	0.815706564850955	-0.29387783186838	0.478224260378392	1
DHX33	ENSG00000005100	1835.25272372873	1459.90449063864	2585.94918990891	1.77131394998154	0.824819939893196	0.0484577646424978	1
LIG3	ENSG00000005156	610.20138201078	618.322168348118	593.959809336104	0.960599247028294	-0.0579934171770912	0.86301737642642	1
RPAP3	ENSG00000005175	251.161968482912	239.075842461085	275.334220526568	1.15166056801153	0.203715570075169	0.619604494536611	1
ACSM3	ENSG00000005187	4.4931568859363	5.21240470720719	3.05466124339451	0.586036851507486	-0.770936707005243	0.394584855620725	1
CIAPIN1	ENSG00000005194	481.278659639886	486.064191589382	471.707595740893	0.970463580537492	-0.0432540222511937	0.856748483950563	1
SPPL2B	ENSG00000005206	244.191122679324	233.149222713734	266.274922610505	1.14207939237886	0.19166294405456	0.772633677335228	1
FAM214B	ENSG00000005238	60.4104051334679	61.8654213506511	57.5003726991014	0.929442836462574	-0.105561957109981	0.914075236287543	1
PRKAR2B	ENSG00000005249	22.6593054837163	25.6872855953856	16.6033452603778	0.646364334554695	-0.629580500418687	0.203382863331591	1
MSL3	ENSG00000005302	507.321212620577	510.618380154295	500.726877553141	0.980628385139279	-0.0282215725999012	0.901228667941441	1
CREBBP	ENSG00000005339	3225.32328998915	3688.04256844584	2299.88473307577	0.623605799117703	-0.681293750688338	0.253824065354205	1
BZRAP1	ENSG00000005379	1038.13023051551	998.95131634852	1116.48805884949	1.11766013075652	0.160481545769275	0.899518194507958	1
GCFC2	ENSG00000005436	170.623842011091	158.783177085441	194.305171862391	1.22371384317266	0.291266233437865	0.385182716919011	1
WDR54	ENSG00000005448	52.2412854642062	54.3386823830821	48.0464916264544	0.884204208113321	-0.177548494490686	1	1
CROT	ENSG00000005469	11.4296454409678	11.8974567746573	10.4940227735888	0.882039159490122	-0.181085387009229	0.824991382613228	1
KMT2E	ENSG00000005483	4700.76190615847	4481.71581245965	5138.85409355609	1.14662649498425	0.197395520744973	0.775741443565876	1
RHBDD2	ENSG00000005486	174.707949888198	195.608280933675	132.907287797245	0.679456345932053	-0.557547231945422	0.543622188001639	1
SOX8	ENSG00000005513	640.32485906267	812.432182273674	296.110212640661	0.364473760519883	-1.4561131402267	0.0368747461203315	1
IBTK	ENSG00000005700	264.948179548398	253.230451536174	288.383635572847	1.13881894465465	0.18753839813309	0.471091622676596	1
ZNF195	ENSG00000005801	625.899989808419	627.505387809684	622.689193805888	0.99232485633214	-0.0111156034110656	0.764268147729523	1
MYCBP2	ENSG00000005810	2512.64953243494	2551.20060538798	2435.54738652884	0.954667140398568	-0.0669302922141379	0.977440953636958	1
FBXL3	ENSG00000005812	483.988985246659	452.36045859104	547.246038557898	1.20975657391098	0.27471677895268	0.411401574640075	1
ITGAL	ENSG00000005844	453.480969841758	326.159920651965	708.123068221343	2.17109161299116	1.11842060426693	0.00143888711130855	0.381896055988911
PDK2	ENSG00000005882	5.88067640160628	7.35944784014283	2.92313352453318	0.397194679278609	-1.33208179787651	0.70713260710264	1
ITGA3	ENSG00000005884	114.683788114939	137.653362256824	68.7446398311684	0.499404000774855	-1.00172071600225	0.0629901273939193	1
ZFX	ENSG00000005889	593.228770680208	587.339763575373	605.006784889879	1.03007972967292	0.0427560084299011	0.931162852034863	1
LAMP2	ENSG00000005893	385.378770593972	401.038729738044	354.058852305829	0.882854512672872	-0.179752381972646	0.615063704026012	1
GGNBP2	ENSG00000005955	896.517495251636	919.285830748905	850.980824257097	0.925697749049213	-0.111386881022474	0.868432137932499	1
GDE1	ENSG00000006007	286.229091581245	271.721242334952	315.244790073831	1.16017719985701	0.214345172448484	0.383389078759304	1
C19orf60	ENSG00000006015	130.251454061106	119.08111298878	152.592136205758	1.28141341960866	0.357736004325197	0.357533636604976	1
CRLF1	ENSG00000006016	8.79100525008076	9.71042157040177	6.95217260943875	0.715949617535616	-0.482070028471832	0.832191233963485	1
OSBPL7	ENSG00000006025	85.7033273170203	82.404912125038	92.3001577009849	1.12008077335162	0.163602774347127	0.82954339027396	1
MAP3K14	ENSG00000006062	2348.05704479264	2200.04740485787	2644.07632466216	1.20182697828412	0.265229212572582	0.550572355802385	1
CCL3	ENSG00000006075	58.5753851477109	65.5389531060091	44.6482492311145	0.681247519454515	-0.55374902321456	0.53061456327763	1
SYNRG	ENSG00000006114	321.025805595664	342.37714943823	278.323117910532	0.812913824322687	-0.298825672244906	0.525982757013927	1
AP2B1	ENSG00000006125	2075.86428704731	1949.70210164656	2328.18865784881	1.19412532606013	0.255954258543293	0.352963121783638	1
TAC1	ENSG00000006128	7.66238955687398	8.53756888106245	5.91203090849702	0.692472411158023	-0.530171501095032	1	1
ZNF263	ENSG00000006194	2364.72329935652	2544.81048658804	2004.54892489349	0.787700669836948	-0.344280592340877	0.394103896830918	1
SPATA20	ENSG00000006282	43.6476835465199	44.9572477409874	41.028555157585	0.91261269804511	-0.131925367381179	0.791903333538265	1
TNFRSF12A	ENSG00000006327	403.956711731932	464.832133887006	282.205867421784	0.607113507970996	-0.719961822100658	0.251201757493989	1
MAP3K9	ENSG00000006432	205.057172896144	218.149011333308	178.873496021816	0.819960149846915	-0.286374298589886	0.711185228592041	1
RALA	ENSG00000006451	332.135567337297	347.144585446859	302.117531118173	0.870293081856007	-0.200426766873085	1	1
BAIAP2L1	ENSG00000006453	21.3642411052165	20.479315253579	23.1340928084917	1.12963214453417	0.1758530472807	0.847623249243866	1
JHDM1D	ENSG00000006459	818.515779630847	719.812779283912	1015.92178032472	1.41136946934366	0.497095707152091	0.201388029408065	1
ETV1	ENSG00000006468	27.4734522915646	35.6866906604594	11.046975553775	0.30955449634939	-1.69173467998085	0.051978131125934	1
AGK	ENSG00000006530	349.437410298033	275.287125362461	497.737980169177	1.808068501256	0.854449337349456	0.0292131010742696	1
TTC22	ENSG00000006555	12.8185139267228	11.7555274301745	14.9444869198192	1.27127319540416	0.346274097456826	0.687659478391973	1
PHTF2	ENSG00000006576	174.123291992627	162.682852036995	197.004171903891	1.21097072885771	0.276163993155951	0.471435539054526	1
FARP2	ENSG00000006607	778.56866986873	712.545422719314	910.615164167563	1.27797489834732	0.353859499520048	0.285670264384031	1
GGCT	ENSG00000006625	178.775711298561	152.505182955332	231.316767985019	1.51677971530168	0.60101157555308	0.19505383734136	1
DBF4	ENSG00000006634	366.139975795784	312.677725349157	473.064476689039	1.51294588113299	0.597360382519974	0.0792175379135693	1
IFRD1	ENSG00000006652	889.295922310675	860.737139910585	946.413487110856	1.09953834129798	0.136897912365713	0.7918051720348	1
COX10	ENSG00000006695	251.679014379168	260.905220712077	233.226601713351	0.8939131270613	-0.161793461742378	0.830479452659642	1
GTF2IRD1	ENSG00000006704	57.1092769750535	70.8972591437081	29.5333126377442	0.416564941923643	-1.26338666751353	0.0991439621774758	1
PAF1	ENSG00000006712	1198.6571240449	1169.70321791788	1256.56493629894	1.07425962162922	0.103342698698635	0.623197303129371	1
VPS41	ENSG00000006715	97.7570910203928	96.5551643843372	100.160944292504	1.03734424700282	0.0528947379583708	0.967314469221487	1
ELAC2	ENSG00000006744	302.513801324408	284.956382724689	337.628638523845	1.18484322160295	0.244696174415038	0.340996877926502	1
PNPLA4	ENSG00000006757	5.83363270068835	6.07090998687711	5.35907812831083	0.882747090616568	-0.179927933770758	0.685104106787857	1
ADIPOR2	ENSG00000006831	1073.91895364525	1169.27790202467	883.201056886392	0.755338876546865	-0.404804052002275	0.415183564012411	1
