gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
TFPI	ENSG00000003436	14.3177706446349	2.85395456624597	42.9773108406071	15.0588630067571	3.91254094083102	1.44115741360415e-05	0.00237983127566499
ITGAL	ENSG00000005844	422.228034905826	307.870021579619	708.123068221343	2.30007151910442	1.20167872145361	0.00027851753286708	0.0247863926555122
AGPAT4	ENSG00000026652	1058.23598895002	418.297856106126	2658.08132105974	6.35451815556366	2.6677827340526	7.04061278683661e-07	0.000193773309699936
ARNTL2	ENSG00000029153	37.2481261093843	15.9327311346157	90.5366135463059	5.68242900613597	2.50650775473421	0.00062337531540255	0.0460925569030482
ANK1	ENSG00000029534	551.255371472158	118.581843504817	1632.93919139051	13.770566750585	3.78351603209679	5.6909614536899e-09	2.74467543057874e-06
ARHGAP31	ENSG00000031081	588.955533233055	409.552093933213	1037.46413148266	2.53316768941204	1.34094258304156	0.000387333215993287	0.0321491993447317
PHF15	ENSG00000043143	567.41738654698	388.145542900578	1015.59699566298	2.61653653955038	1.38765840611871	0.000142525820297153	0.0153494111685238
SCML1	ENSG00000047634	70.2305700387405	88.0158664580122	25.7673289905613	0.292757772291585	-1.77222062220466	0.000324567178589821	0.0279354586485528
NEDD4L	ENSG00000049759	652.682500597452	54.222166230062	2148.83333651593	39.6301639332987	5.30852703002742	4.02583185051022e-14	8.54741613746898e-11
MCF2L2	ENSG00000053524	175.324847279581	75.209769550492	425.612541602304	5.65900605926694	2.50054868215821	8.91274268084556e-05	0.0108574739116989
TBXAS1	ENSG00000059377	62.4430471333598	31.1178682511776	140.755994338815	4.52331738159759	2.17738122718591	1.03957840783073e-05	0.00181767227025651
YBX3	ENSG00000060138	257.558084121875	113.991784700864	616.473832674403	5.40805492511718	2.43510980394846	0.000476741258579351	0.0374885110317794
BCAT1	ENSG00000060982	258.47560386742	107.183337313021	636.706270253416	5.94034750377254	2.57054732956225	6.77409294466817e-06	0.00125845711679573
GPC1	ENSG00000063660	195.052397407895	114.047374040364	397.564955826724	3.48596326019762	1.80155736446933	0.000377095684771155	0.0314853711633085
