gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CFH	ENSG00000000971	41.1326036652218	7.38692485865959	68.1291467104716	9.22293755710872	3.20522633027373	9.18569765230371e-09	1.04875686274749e-06
PLXND1	ENSG00000004399	345.889682016994	122.259942574167	524.793473571255	4.29244004636184	2.10179798386736	3.63222963379084e-10	5.86802489641666e-08
CAMKK1	ENSG00000004660	153.326876686527	263.296463716046	65.351207062912	0.248203892071222	-2.01040235642221	0.000848074925968522	0.0183211302684159
MSL3	ENSG00000005302	1398.13630851097	2240.99721903772	723.847580089565	0.323002444599367	-1.63038301108879	0.000223668904824969	0.00622545118429497
CCL3	ENSG00000006075	249.854941109211	15.451436182174	437.377745050841	28.3066078708874	4.82306696878442	0.000574793786614586	0.0135255268140589
TNFRSF12A	ENSG00000006327	352.741251134825	61.7778873328377	585.511942176415	9.47769448673246	3.24453615647801	2.12672885604449e-08	2.19510909634648e-06
MAP3K9	ENSG00000006432	129.089950340987	80.9535324800125	167.599084629766	2.07031218398217	1.04984832923386	0.00121852475726998	0.024115756947142
ETV1	ENSG00000006468	15.2040669349359	5.54901328046447	22.928109858513	4.1319255694039	2.04681426639585	0.00164741277789901	0.0304299165164753
ELAC2	ENSG00000006744	525.918430220853	779.377152071986	323.151452739947	0.41462782412962	-1.27011116129843	3.48222418996117e-05	0.00141798077083268
CYTH3	ENSG00000008256	465.341302421879	172.335440695694	699.745991802827	4.06037196399098	2.02161189638201	2.53954654384305e-10	4.2410427282179e-08
PLAUR	ENSG00000011422	270.568715253618	112.991320549838	396.630631016642	3.51027520597651	1.81158414241964	0.00199532648356273	0.0347081610309194
TACC3	ENSG00000013810	87.2065152036316	156.878650873912	31.4688066674072	0.200593302480014	-2.31765465763206	9.24356785439827e-09	1.04875686274749e-06
RUNX3	ENSG00000020633	5202.80625956378	2990.2939524857	6972.81610522625	2.33181627492844	1.22145412228994	0.000192388467231308	0.00559583128856934
AKAP11	ENSG00000023516	1426.58904155552	750.568308084892	1967.40562833203	2.62122128944126	1.39023915439242	8.85935280548373e-06	0.000438921869159682
SNAPC1	ENSG00000023608	119.856649959095	170.114353354728	79.6504872425883	0.468217323652277	-1.0947497809311	0.00257928071288797	0.0414890143243007
PLEKHO1	ENSG00000023902	578.717710345401	198.219838450972	883.116007860944	4.45523523156022	2.15550160648258	6.98125520137638e-11	1.4021945413251e-08
VIM	ENSG00000026025	6755.79921969212	4402.84345914516	8638.16382812969	1.96195115912816	0.972289127509938	0.00073927437944811	0.0164488549427205
PRKCH	ENSG00000027075	6307.32288354286	3893.14184949962	8238.66771077746	2.11620023859042	1.08147614425423	0.000686319381469999	0.015636443542445
SH2D2A	ENSG00000027869	3520.34675936807	2248.60039639812	4537.74384974403	2.01803035213048	1.01294787342287	0.00301377850453575	0.0467088528810374
TNFRSF1B	ENSG00000028137	10268.6156799241	5186.97093852208	14333.9314730457	2.76344935087102	1.46647017075115	0.00219129581271996	0.0371794859183296
BAK1	ENSG00000030110	126.859685394513	60.6318124887069	179.841983719158	2.96613240372213	1.56858299898265	0.00131649210180188	0.0257122498148244
ARHGAP31	ENSG00000031081	304.187357687887	172.48143738123	409.552093933213	2.37447055260789	1.24760586448431	0.00023369444456044	0.00645613481320042
