gene_name	id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
C1orf112	ENSG00000000460	620.641579074541	842.559722276871	176.805292669881	0.209843039009859	-2.25261748847804	0.000547647822207993	0.0106960441280912
CFH	ENSG00000000971	77.2907383470331	7.38692485865959	217.09836532378	29.3895456468978	4.8772311504389	3.86310266928066e-14	1.10417874949074e-11
CASP10	ENSG00000003400	276.325786821247	352.176142159669	124.625076144401	0.353871433141824	-1.49870279237283	0.00268097270828839	0.0375642351865558
PLXND1	ENSG00000004399	269.073919882235	122.259942574167	562.70187449837	4.60250399804511	2.20241897479785	1.04175091162343e-06	5.04349960894429e-05
ST7	ENSG00000004866	107.535702533212	68.6014320148538	185.40424356993	2.70262934933757	1.43436366779605	0.00131316728712117	0.0217103508214482
DHX33	ENSG00000005100	1405.43334938265	815.175429119519	2585.94918990891	3.17226096068919	1.66551145679417	8.51366538132833e-05	0.00228409040726864
MSL3	ENSG00000005302	1660.90710520952	2240.99721903772	500.726877553141	0.223439312329068	-2.16204505627936	0.00289821062819277	0.0398115569009511
ITGAL	ENSG00000005844	396.762980163485	241.082936134556	708.123068221343	2.93725918381099	1.5544705747199	2.84132862937311e-05	0.000918057987355926
GDE1	ENSG00000006007	195.977194763339	136.343397108092	315.244790073831	2.31213829756572	1.20922769335981	0.00184903032311415	0.0283029224433013
AGK	ENSG00000006530	310.426409649609	216.770624389824	497.737980169177	2.29615051195351	1.19921721332542	0.00318129085508483	0.0428681105885094
TKTL1	ENSG00000007350	10.7595130183432	1.71485345816651	28.8488321386967	16.8229139354808	4.07235571463983	0.00390869486190063	0.0497814325042237
CYTH3	ENSG00000008256	454.29545046055	172.335440695694	1018.21546999026	5.90833473300599	2.5627515634026	7.03152126060378e-10	8.56635249970114e-08
CLCN6	ENSG00000011021	187.827943054597	245.710736325752	72.0623565122855	0.293281268819888	-1.76964316236596	0.000346290543773494	0.00733267589616115
ABHD5	ENSG00000011198	208.591982443999	125.212195140868	375.351557050262	2.99772363728612	1.58386738612273	0.000155111141414419	0.00381060643775622
